num,kmh_mph,mph_kmh,kmh_kms,kmh_mh,kmh_ms,kmh_fph,kmh_fps,kmh_nmph,kmh_nmps,kmh_yph,kmh_yps,kmh_mach,kmh_knots,mph_mps,mph_mh,mph_ms,mph_fph,mph_fps,mph_nmph,mph_nmps,mph_yph,mph_yps,mph_mach,mph_knots,kmh_mph1,kmh_mph2,kmh_mph3,kmh_mph4,kmh_mph5,kmh_mph6,kmh_mph7,kmh_mph8,kmh_mph9,mph_kmh1,mph_kmh2,mph_kmh3,mph_kmh4,mph_kmh5,mph_kmh6,mph_kmh7,mph_kmh8,mph_kmh9
2263,1406.162573,3641.945472,0.628611111,2263000,628.6111111,7424540.92,2062.372478,1221.922238,0.339422844,2474846.894,687.4574706,1.89740753,1221.922238,0.628611111,3641945.472,1011.65152,11948640,3319.066667,1966.492688,0.546247969,3982880,1106.355556,2.948689,1966.492688,1406.22471,1406.286847,1406.348984,1406.411121,1406.473259,1406.535396,1406.597533,1406.65967,1406.721807,3642.106406,3642.267341,3642.428275,3642.58921,3642.750144,3642.911078,3643.072013,3643.232947,3643.393882
2264,1406.783944,3643.554816,0.628888889,2264000,628.8888889,7427821.76,2063.283822,1222.462195,0.339572832,2475940.507,687.761252,1.898245978,1222.462195,0.628888889,3643554.816,1012.09856,11953920,3320.533333,1967.361664,0.546489351,3984640,1106.844444,2.949992,1967.361664,1406.846081,1406.908218,1406.970355,1407.032492,1407.09463,1407.156767,1407.218904,1407.281041,1407.343178,3643.71575,3643.876685,3644.037619,3644.198554,3644.359488,3644.520422,3644.681357,3644.842291,3645.003226
2265,1407.405315,3645.16416,0.629166667,2265000,629.1666667,7431102.6,2064.195167,1223.002152,0.33972282,2477034.121,688.0650335,1.899084426,1223.002152,0.629166667,3645164.16,1012.5456,11959200,3322,1968.23064,0.546730733,3986400,1107.333333,2.951295,1968.23064,1407.467452,1407.529589,1407.591726,1407.653863,1407.716001,1407.778138,1407.840275,1407.902412,1407.964549,3645.325094,3645.486029,3645.646963,3645.807898,3645.968832,3646.129766,3646.290701,3646.451635,3646.61257
2266,1408.026686,3646.773504,0.629444444,2266000,629.4444444,7434383.44,2065.106511,1223.542109,0.339872808,2478127.734,688.368815,1.899922873,1223.542109,0.629444444,3646773.504,1012.99264,11964480,3323.466667,1969.099616,0.546972116,3988160,1107.822222,2.952598,1969.099616,1408.088823,1408.15096,1408.213097,1408.275234,1408.337372,1408.399509,1408.461646,1408.523783,1408.58592,3646.934438,3647.095373,3647.256307,3647.417242,3647.578176,3647.73911,3647.900045,3648.060979,3648.221914
2267,1408.648057,3648.382848,0.629722222,2267000,629.7222222,7437664.28,2066.017856,1224.082066,0.340022796,2479221.347,688.6725965,1.900761321,1224.082066,0.629722222,3648382.848,1013.43968,11969760,3324.933333,1969.968592,0.547213498,3989920,1108.311111,2.953901,1969.968592,1408.710194,1408.772331,1408.834468,1408.896605,1408.958743,1409.02088,1409.083017,1409.145154,1409.207291,3648.543782,3648.704717,3648.865651,3649.026586,3649.18752,3649.348454,3649.509389,3649.670323,3649.831258
2268,1409.269428,3649.992192,0.63,2268000,630,7440945.12,2066.9292,1224.622022,0.340172784,2480314.961,688.9763779,1.901599769,1224.622022,0.63,3649992.192,1013.88672,11975040,3326.4,1970.837568,0.54745488,3991680,1108.8,2.955204,1970.837568,1409.331565,1409.393702,1409.455839,1409.517976,1409.580114,1409.642251,1409.704388,1409.766525,1409.828662,3650.153126,3650.314061,3650.474995,3650.63593,3650.796864,3650.957798,3651.118733,3651.279667,3651.440602
2269,1409.890799,3651.601536,0.630277778,2269000,630.2777778,7444225.96,2067.840544,1225.161979,0.340322772,2481408.574,689.2801594,1.902438217,1225.161979,0.630277778,3651601.536,1014.33376,11980320,3327.866667,1971.706544,0.547696262,3993440,1109.288889,2.956507,1971.706544,1409.952936,1410.015073,1410.07721,1410.139347,1410.201485,1410.263622,1410.325759,1410.387896,1410.450033,3651.76247,3651.923405,3652.084339,3652.245274,3652.406208,3652.567142,3652.728077,3652.889011,3653.049946
2270,1410.51217,3653.21088,0.630555556,2270000,630.5555556,7447506.8,2068.751889,1225.701936,0.34047276,2482502.187,689.5839409,1.903276665,1225.701936,0.630555556,3653210.88,1014.7808,11985600,3329.333333,1972.57552,0.547937644,3995200,1109.777778,2.95781,1972.57552,1410.574307,1410.636444,1410.698581,1410.760718,1410.822856,1410.884993,1410.94713,1411.009267,1411.071404,3653.371814,3653.532749,3653.693683,3653.854618,3654.015552,3654.176486,3654.337421,3654.498355,3654.65929
2271,1411.133541,3654.820224,0.630833333,2271000,630.8333333,7450787.64,2069.663233,1226.241893,0.340622748,2483595.8,689.8877223,1.904115113,1226.241893,0.630833333,3654820.224,1015.22784,11990880,3330.8,1973.444496,0.548179027,3996960,1110.266667,2.959113,1973.444496,1411.195678,1411.257815,1411.319952,1411.382089,1411.444227,1411.506364,1411.568501,1411.630638,1411.692775,3654.981158,3655.142093,3655.303027,3655.463962,3655.624896,3655.78583,3655.946765,3656.107699,3656.268634
2272,1411.754912,3656.429568,0.631111111,2272000,631.1111111,7454068.48,2070.574578,1226.78185,0.340772736,2484689.414,690.1915038,1.904953561,1226.78185,0.631111111,3656429.568,1015.67488,11996160,3332.266667,1974.313472,0.548420409,3998720,1110.755556,2.960416,1974.313472,1411.817049,1411.879186,1411.941323,1412.00346,1412.065598,1412.127735,1412.189872,1412.252009,1412.314146,3656.590502,3656.751437,3656.912371,3657.073306,3657.23424,3657.395174,3657.556109,3657.717043,3657.877978
2273,1412.376283,3658.038912,0.631388889,2273000,631.3888889,7457349.32,2071.485922,1227.321806,0.340922724,2485783.027,690.4952853,1.905792009,1227.321806,0.631388889,3658038.912,1016.12192,12001440,3333.733333,1975.182448,0.548661791,4000480,1111.244444,2.961719,1975.182448,1412.43842,1412.500557,1412.562694,1412.624831,1412.686969,1412.749106,1412.811243,1412.87338,1412.935517,3658.199846,3658.360781,3658.521715,3658.68265,3658.843584,3659.004518,3659.165453,3659.326387,3659.487322
2274,1412.997654,3659.648256,0.631666667,2274000,631.6666667,7460630.16,2072.397267,1227.861763,0.341072712,2486876.64,690.7990668,1.906630456,1227.861763,0.631666667,3659648.256,1016.56896,12006720,3335.2,1976.051424,0.548903173,4002240,1111.733333,2.963022,1976.051424,1413.059791,1413.121928,1413.184065,1413.246202,1413.30834,1413.370477,1413.432614,1413.494751,1413.556888,3659.80919,3659.970125,3660.131059,3660.291994,3660.452928,3660.613862,3660.774797,3660.935731,3661.096666
2275,1413.619025,3661.2576,0.631944444,2275000,631.9444444,7463911,2073.308611,1228.40172,0.3412227,2487970.254,691.1028482,1.907468904,1228.40172,0.631944444,3661257.6,1017.016,12012000,3336.666667,1976.9204,0.549144556,4004000,1112.222222,2.964325,1976.9204,1413.681162,1413.743299,1413.805436,1413.867573,1413.929711,1413.991848,1414.053985,1414.116122,1414.178259,3661.418534,3661.579469,3661.740403,3661.901338,3662.062272,3662.223206,3662.384141,3662.545075,3662.70601
2276,1414.240396,3662.866944,0.632222222,2276000,632.2222222,7467191.84,2074.219956,1228.941677,0.341372688,2489063.867,691.4066297,1.908307352,1228.941677,0.632222222,3662866.944,1017.46304,12017280,3338.133333,1977.789376,0.549385938,4005760,1112.711111,2.965628,1977.789376,1414.302533,1414.36467,1414.426807,1414.488944,1414.551082,1414.613219,1414.675356,1414.737493,1414.79963,3663.027878,3663.188813,3663.349747,3663.510682,3663.671616,3663.83255,3663.993485,3664.154419,3664.315354
2277,1414.861767,3664.476288,0.6325,2277000,632.5,7470472.68,2075.1313,1229.481634,0.341522676,2490157.48,691.7104112,1.9091458,1229.481634,0.6325,3664476.288,1017.91008,12022560,3339.6,1978.658352,0.54962732,4007520,1113.2,2.966931,1978.658352,1414.923904,1414.986041,1415.048178,1415.110315,1415.172453,1415.23459,1415.296727,1415.358864,1415.421001,3664.637222,3664.798157,3664.959091,3665.120026,3665.28096,3665.441894,3665.602829,3665.763763,3665.924698
2278,1415.483138,3666.085632,0.632777778,2278000,632.7777778,7473753.52,2076.042644,1230.02159,0.341672664,2491251.094,692.0141926,1.909984248,1230.02159,0.632777778,3666085.632,1018.35712,12027840,3341.066667,1979.527328,0.549868702,4009280,1113.688889,2.968234,1979.527328,1415.545275,1415.607412,1415.669549,1415.731686,1415.793824,1415.855961,1415.918098,1415.980235,1416.042372,3666.246566,3666.407501,3666.568435,3666.72937,3666.890304,3667.051238,3667.212173,3667.373107,3667.534042
2279,1416.104509,3667.694976,0.633055556,2279000,633.0555556,7477034.36,2076.953989,1230.561547,0.341822652,2492344.707,692.3179741,1.910822696,1230.561547,0.633055556,3667694.976,1018.80416,12033120,3342.533333,1980.396304,0.550110084,4011040,1114.177778,2.969537,1980.396304,1416.166646,1416.228783,1416.29092,1416.353057,1416.415195,1416.477332,1416.539469,1416.601606,1416.663743,3667.85591,3668.016845,3668.177779,3668.338714,3668.499648,3668.660582,3668.821517,3668.982451,3669.143386
2280,1416.72588,3669.30432,0.633333333,2280000,633.3333333,7480315.2,2077.865333,1231.101504,0.34197264,2493438.32,692.6217556,1.911661144,1231.101504,0.633333333,3669304.32,1019.2512,12038400,3344,1981.26528,0.550351467,4012800,1114.666667,2.97084,1981.26528,1416.788017,1416.850154,1416.912291,1416.974428,1417.036566,1417.098703,1417.16084,1417.222977,1417.285114,3669.465254,3669.626189,3669.787123,3669.948058,3670.108992,3670.269926,3670.430861,3670.591795,3670.75273
2281,1417.347251,3670.913664,0.633611111,2281000,633.6111111,7483596.04,2078.776678,1231.641461,0.342122628,2494531.933,692.9255371,1.912499591,1231.641461,0.633611111,3670913.664,1019.69824,12043680,3345.466667,1982.134256,0.550592849,4014560,1115.155556,2.972143,1982.134256,1417.409388,1417.471525,1417.533662,1417.595799,1417.657937,1417.720074,1417.782211,1417.844348,1417.906485,3671.074598,3671.235533,3671.396467,3671.557402,3671.718336,3671.87927,3672.040205,3672.201139,3672.362074
2282,1417.968622,3672.523008,0.633888889,2282000,633.8888889,7486876.88,2079.688022,1232.181418,0.342272616,2495625.547,693.2293185,1.913338039,1232.181418,0.633888889,3672523.008,1020.14528,12048960,3346.933333,1983.003232,0.550834231,4016320,1115.644444,2.973446,1983.003232,1418.030759,1418.092896,1418.155033,1418.21717,1418.279308,1418.341445,1418.403582,1418.465719,1418.527856,3672.683942,3672.844877,3673.005811,3673.166746,3673.32768,3673.488614,3673.649549,3673.810483,3673.971418
2283,1418.589993,3674.132352,0.634166667,2283000,634.1666667,7490157.72,2080.599367,1232.721374,0.342422604,2496719.16,693.5331,1.914176487,1232.721374,0.634166667,3674132.352,1020.59232,12054240,3348.4,1983.872208,0.551075613,4018080,1116.133333,2.974749,1983.872208,1418.65213,1418.714267,1418.776404,1418.838541,1418.900679,1418.962816,1419.024953,1419.08709,1419.149227,3674.293286,3674.454221,3674.615155,3674.77609,3674.937024,3675.097958,3675.258893,3675.419827,3675.580762
2284,1419.211364,3675.741696,0.634444444,2284000,634.4444444,7493438.56,2081.510711,1233.261331,0.342572592,2497812.773,693.8368815,1.915014935,1233.261331,0.634444444,3675741.696,1021.03936,12059520,3349.866667,1984.741184,0.551316996,4019840,1116.622222,2.976052,1984.741184,1419.273501,1419.335638,1419.397775,1419.459912,1419.52205,1419.584187,1419.646324,1419.708461,1419.770598,3675.90263,3676.063565,3676.224499,3676.385434,3676.546368,3676.707302,3676.868237,3677.029171,3677.190106
2285,1419.832735,3677.35104,0.634722222,2285000,634.7222222,7496719.4,2082.422056,1233.801288,0.34272258,2498906.387,694.1406629,1.915853383,1233.801288,0.634722222,3677351.04,1021.4864,12064800,3351.333333,1985.61016,0.551558378,4021600,1117.111111,2.977355,1985.61016,1419.894872,1419.957009,1420.019146,1420.081283,1420.143421,1420.205558,1420.267695,1420.329832,1420.391969,3677.511974,3677.672909,3677.833843,3677.994778,3678.155712,3678.316646,3678.477581,3678.638515,3678.79945
2286,1420.454106,3678.960384,0.635,2286000,635,7500000.24,2083.3334,1234.341245,0.342872568,2500000,694.4444444,1.916691831,1234.341245,0.635,3678960.384,1021.93344,12070080,3352.8,1986.479136,0.55179976,4023360,1117.6,2.978658,1986.479136,1420.516243,1420.57838,1420.640517,1420.702654,1420.764792,1420.826929,1420.889066,1420.951203,1421.01334,3679.121318,3679.282253,3679.443187,3679.604122,3679.765056,3679.92599,3680.086925,3680.247859,3680.408794
2287,1421.075477,3680.569728,0.635277778,2287000,635.2777778,7503281.08,2084.244744,1234.881202,0.343022556,2501093.613,694.7482259,1.917530279,1234.881202,0.635277778,3680569.728,1022.38048,12075360,3354.266667,1987.348112,0.552041142,4025120,1118.088889,2.979961,1987.348112,1421.137614,1421.199751,1421.261888,1421.324025,1421.386163,1421.4483,1421.510437,1421.572574,1421.634711,3680.730662,3680.891597,3681.052531,3681.213466,3681.3744,3681.535334,3681.696269,3681.857203,3682.018138
2288,1421.696848,3682.179072,0.635555556,2288000,635.5555556,7506561.92,2085.156089,1235.421158,0.343172544,2502187.227,695.0520074,1.918368727,1235.421158,0.635555556,3682179.072,1022.82752,12080640,3355.733333,1988.217088,0.552282524,4026880,1118.577778,2.981264,1988.217088,1421.758985,1421.821122,1421.883259,1421.945396,1422.007534,1422.069671,1422.131808,1422.193945,1422.256082,3682.340006,3682.500941,3682.661875,3682.82281,3682.983744,3683.144678,3683.305613,3683.466547,3683.627482
2289,1422.318219,3683.788416,0.635833333,2289000,635.8333333,7509842.76,2086.067433,1235.961115,0.343322532,2503280.84,695.3557888,1.919207174,1235.961115,0.635833333,3683788.416,1023.27456,12085920,3357.2,1989.086064,0.552523907,4028640,1119.066667,2.982567,1989.086064,1422.380356,1422.442493,1422.50463,1422.566767,1422.628905,1422.691042,1422.753179,1422.815316,1422.877453,3683.94935,3684.110285,3684.271219,3684.432154,3684.593088,3684.754022,3684.914957,3685.075891,3685.236826
2290,1422.93959,3685.39776,0.636111111,2290000,636.1111111,7513123.6,2086.978778,1236.501072,0.34347252,2504374.453,695.6595703,1.920045622,1236.501072,0.636111111,3685397.76,1023.7216,12091200,3358.666667,1989.95504,0.552765289,4030400,1119.555556,2.98387,1989.95504,1423.001727,1423.063864,1423.126001,1423.188138,1423.250276,1423.312413,1423.37455,1423.436687,1423.498824,3685.558694,3685.719629,3685.880563,3686.041498,3686.202432,3686.363366,3686.524301,3686.685235,3686.84617
2291,1423.560961,3687.007104,0.636388889,2291000,636.3888889,7516404.44,2087.890122,1237.041029,0.343622508,2505468.066,695.9633518,1.92088407,1237.041029,0.636388889,3687007.104,1024.16864,12096480,3360.133333,1990.824016,0.553006671,4032160,1120.044444,2.985173,1990.824016,1423.623098,1423.685235,1423.747372,1423.809509,1423.871647,1423.933784,1423.995921,1424.058058,1424.120195,3687.168038,3687.328973,3687.489907,3687.650842,3687.811776,3687.97271,3688.133645,3688.294579,3688.455514
2292,1424.182332,3688.616448,0.636666667,2292000,636.6666667,7519685.28,2088.801467,1237.580986,0.343772496,2506561.68,696.2671333,1.921722518,1237.580986,0.636666667,3688616.448,1024.61568,12101760,3361.6,1991.692992,0.553248053,4033920,1120.533333,2.986476,1991.692992,1424.244469,1424.306606,1424.368743,1424.43088,1424.493018,1424.555155,1424.617292,1424.679429,1424.741566,3688.777382,3688.938317,3689.099251,3689.260186,3689.42112,3689.582054,3689.742989,3689.903923,3690.064858
2293,1424.803703,3690.225792,0.636944444,2293000,636.9444444,7522966.12,2089.712811,1238.120942,0.343922484,2507655.293,696.5709147,1.922560966,1238.120942,0.636944444,3690225.792,1025.06272,12107040,3363.066667,1992.561968,0.553489436,4035680,1121.022222,2.987779,1992.561968,1424.86584,1424.927977,1424.990114,1425.052251,1425.114389,1425.176526,1425.238663,1425.3008,1425.362937,3690.386726,3690.547661,3690.708595,3690.86953,3691.030464,3691.191398,3691.352333,3691.513267,3691.674202
2294,1425.425074,3691.835136,0.637222222,2294000,637.2222222,7526246.96,2090.624156,1238.660899,0.344072472,2508748.906,696.8746962,1.923399414,1238.660899,0.637222222,3691835.136,1025.50976,12112320,3364.533333,1993.430944,0.553730818,4037440,1121.511111,2.989082,1993.430944,1425.487211,1425.549348,1425.611485,1425.673622,1425.73576,1425.797897,1425.860034,1425.922171,1425.984308,3691.99607,3692.157005,3692.317939,3692.478874,3692.639808,3692.800742,3692.961677,3693.122611,3693.283546
2295,1426.046445,3693.44448,0.6375,2295000,637.5,7529527.8,2091.5355,1239.200856,0.34422246,2509842.52,697.1784777,1.924237862,1239.200856,0.6375,3693444.48,1025.9568,12117600,3366,1994.29992,0.5539722,4039200,1122,2.990385,1994.29992,1426.108582,1426.170719,1426.232856,1426.294993,1426.357131,1426.419268,1426.481405,1426.543542,1426.605679,3693.605414,3693.766349,3693.927283,3694.088218,3694.249152,3694.410086,3694.571021,3694.731955,3694.89289
2296,1426.667816,3695.053824,0.637777778,2296000,637.7777778,7532808.64,2092.446844,1239.740813,0.344372448,2510936.133,697.4822591,1.92507631,1239.740813,0.637777778,3695053.824,1026.40384,12122880,3367.466667,1995.168896,0.554213582,4040960,1122.488889,2.991688,1995.168896,1426.729953,1426.79209,1426.854227,1426.916364,1426.978502,1427.040639,1427.102776,1427.164913,1427.22705,3695.214758,3695.375693,3695.536627,3695.697562,3695.858496,3696.01943,3696.180365,3696.341299,3696.502234
2297,1427.289187,3696.663168,0.638055556,2297000,638.0555556,7536089.48,2093.358189,1240.28077,0.344522436,2512029.746,697.7860406,1.925914757,1240.28077,0.638055556,3696663.168,1026.85088,12128160,3368.933333,1996.037872,0.554454964,4042720,1122.977778,2.992991,1996.037872,1427.351324,1427.413461,1427.475598,1427.537735,1427.599873,1427.66201,1427.724147,1427.786284,1427.848421,3696.824102,3696.985037,3697.145971,3697.306906,3697.46784,3697.628774,3697.789709,3697.950643,3698.111578
2298,1427.910558,3698.272512,0.638333333,2298000,638.3333333,7539370.32,2094.269533,1240.820726,0.344672424,2513123.359,698.0898221,1.926753205,1240.820726,0.638333333,3698272.512,1027.29792,12133440,3370.4,1996.906848,0.554696347,4044480,1123.466667,2.994294,1996.906848,1427.972695,1428.034832,1428.096969,1428.159106,1428.221244,1428.283381,1428.345518,1428.407655,1428.469792,3698.433446,3698.594381,3698.755315,3698.91625,3699.077184,3699.238118,3699.399053,3699.559987,3699.720922
2299,1428.531929,3699.881856,0.638611111,2299000,638.6111111,7542651.16,2095.180878,1241.360683,0.344822412,2514216.973,698.3936036,1.927591653,1241.360683,0.638611111,3699881.856,1027.74496,12138720,3371.866667,1997.775824,0.554937729,4046240,1123.955556,2.995597,1997.775824,1428.594066,1428.656203,1428.71834,1428.780477,1428.842615,1428.904752,1428.966889,1429.029026,1429.091163,3700.04279,3700.203725,3700.364659,3700.525594,3700.686528,3700.847462,3701.008397,3701.169331,3701.330266
2300,1429.1533,3701.4912,0.638888889,2300000,638.8888889,7545932,2096.092222,1241.90064,0.3449724,2515310.586,698.697385,1.928430101,1241.90064,0.638888889,3701491.2,1028.192,12144000,3373.333333,1998.6448,0.555179111,4048000,1124.444444,2.9969,1998.6448,1429.215437,1429.277574,1429.339711,1429.401848,1429.463986,1429.526123,1429.58826,1429.650397,1429.712534,3701.652134,3701.813069,3701.974003,3702.134938,3702.295872,3702.456806,3702.617741,3702.778675,3702.93961
2301,1429.774671,3703.100544,0.639166667,2301000,639.1666667,7549212.84,2097.003567,1242.440597,0.345122388,2516404.199,699.0011665,1.929268549,1242.440597,0.639166667,3703100.544,1028.63904,12149280,3374.8,1999.513776,0.555420493,4049760,1124.933333,2.998203,1999.513776,1429.836808,1429.898945,1429.961082,1430.023219,1430.085357,1430.147494,1430.209631,1430.271768,1430.333905,3703.261478,3703.422413,3703.583347,3703.744282,3703.905216,3704.06615,3704.227085,3704.388019,3704.548954
